Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Drivetrain,Fuel_Type,Transmission,Engine,VIN,Stock_#,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type,min_MPG,max_MPG,avg_MPG
2022,Honda,Pilot Sport,Honda Certified,36995,5,2232,Platinum White Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H38NB052455,R226115,6150,5,5,5,5,5,5,MN,Dealer,19,26,22.5
2023,Honda,Odyssey Touring,New,46400,4.4,13,Platinum White Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H84PB038855,H13522,1,5,5,4,4,4,5,IA,Dealer,19.05405405,27.97297297,23.51351351
2014,Honda,Civic EX,Used,11979,3.9,1075,Crystal Black Pearl,fwd,Gasoline,automatic,1.8L I4 16V MPFI SOHC,2HGFG3B85EH518572,406141A,139377,4.5,4.5,4.5,4.6,4.6,4.8,MN,Dealer,29,38,33.5
2021,Honda,Civic Sport,Used,24998,4.7,4,Silver,fwd,Gasoline,automatic,2.0L I4 16V MPFI DOHC,2HGFC2F8XMH548391,22704667,12586,4.6,4.7,4.7,4.6,4.8,4.6,MN,Dealer,29,37,33
2022,Honda,Accord Hybrid Sport,Honda Certified,31994,3.9,1075,San Marino Red,fwd,Hybrid,automatic,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F24NA005519,R253297A,7862,4.9,5,5,4.9,4.9,5,MN,Dealer,44,41,42.5
2021,Honda,Pilot Special Edition,Used,37591,4.4,202,Platinum White Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H21MB086503,T1N086503,22983,4.9,4.8,4.8,4.7,4.7,4.8,IA,Dealer,19,26,22.5
2020,Honda,Insight EX,Honda Certified,25966,4.7,328,Blue,fwd,Hybrid,automatic,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F50LE009702,223569A,30837,4.5,4.8,4.5,4.8,4.9,5,LA,Dealer,55,49,52
2022,Honda,Accord Hybrid Sport,Used,33495,5,48,Radiant Red Metallic,fwd,Hybrid,automatic,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F27NA015378,P142301,17217,4.9,5,5,4.9,4.9,5,IL,Dealer,44,41,42.5
2014,Honda,Pilot EX-L,Used,15990,4.7,193,Gray,fwd,Gasoline,automatic,3.5L V6 24V MPFI SOHC,5FNYF3H52EB004031,J23017B,101486,4.7,4.6,4.6,4.6,4.5,4.7,LA,Dealer,18,25,21.5
2021,Honda,Civic Sport Touring,Used,29852,4.7,114,Platinum White Pearl,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,SHHFK7H91MU205171,T10386A,13881,4.6,4.7,4.7,4.6,4.8,4.6,WI,Dealer,29,35,32
2021,Honda,Pilot EX-L,Used,35468,4.8,1318,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H54MB008629,Q32140A,37077,4.9,4.8,4.8,4.7,4.7,4.8,IL,Dealer,19,26,22.5
2021,Honda,Pilot Elite,Used,37250,5,3512,Lunar Silver Metallic,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H06MB026022,K4560,42019,4.9,4.8,4.8,4.7,4.7,4.8,IL,Dealer,19,26,22.5
2023,Honda,Ridgeline RTL-E,New,49320,5,4272,Sonic Gray Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F71PB012504,H30197,5,5,4.8,4.8,4.2,5,5,IL,Dealer,18.10909091,24.21818182,21.16363636
2020,Honda,Ridgeline RTL,Used,32425,4.9,1916,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F5XLB013935,13861B,23649,4.8,4.7,4.6,4.5,4.7,4.7,IL,Dealer,19,24,21.5
2006,Honda,CR-V LX,Used,6995,4.6,3,Silver Moss Metallic,fwd,Gasoline,automatic,2.4L I4 16V MPFI DOHC,JHLRD68536C005220,A10609,152664,4.5,4.3,4.4,4.6,4.5,4.7,IL,Dealer,23,29,26
2022,Honda,Pilot Sport,New,39133,4.8,1732,Platinum White Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H34NB102977,P1987,5,5,5,5,5,5,5,IL,Dealer,19,26,22.5
2021,Honda,CR-V EX,Honda Certified,28053,4.8,1053,Red,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,5J6RW1H57MA002057,W7056A,23717,4.9,4.8,4.8,4.8,4.9,4.9,IN,Dealer,28,34,31
2018,Honda,Ridgeline Sport,Used,27590,4.7,1975,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F17JB007052,MA51619A,54848,4.9,4.8,4.8,4.6,4.8,4.9,TN,Dealer,18,25,21.5
2019,Honda,Ridgeline RTL,Used,27498,3.3,710,Gray,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK2F54KB000154,LKB000154,53638,4.9,4.8,4.8,4.6,4.7,4.9,TN,Dealer,19,26,22.5
2015,Honda,CR-Z 3dr CVT,Used,13990,4.2,69,Crystal Black Pearl,fwd,Hybrid,cvt,4 Cylinder Engine,JHMZF1D43FS002880,MM12250A,76372,4.5,4.7,4.7,4.9,4.9,5,IN,Dealer,36,39,37.5
2014,Honda,Odyssey Touring Elite,Used,16600,4.4,705,White Diamond Pearl,fwd,Gasoline,automatic,3.5L V6 24V MPFI SOHC,5FNRL5H9XEB107855,U25850,139077,4.7,4.6,4.6,4.4,4.6,4.8,KY,Dealer,19,28,23.5
2021,Honda,CR-V LX,Honda Certified,28999,4.8,1893,Gray,awd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,5J6RW2H22ML013063,PML013063,17048,4.9,4.8,4.8,4.8,4.9,4.9,TN,Dealer,27,32,29.5
2022,Honda,Civic Sport Touring,Honda Certified,29835,4.8,1028,Platinum White Pearl,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,19XFL1H89NE010719,NE010719A,12952,4.6,4.9,4.4,4.6,4.6,4.7,OH,Dealer,30,37,33.5
2021,Honda,Odyssey Elite,Honda Certified,44016,4.8,1028,Lunar Silver Metallic,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H91MB003159,MB003159A,26352,5,5,4.9,4.8,4.8,5,OH,Dealer,19,28,23.5
2022,Honda,Passport EX-L,Used,35500,5,263,Radiant Red Metallic II,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF7H5XNB002146,2146,14703,5,5,4.9,5,4.9,5,GA,Dealer,20,25,22.5
2008,Honda,Pilot SE,Used,7499,4.6,11,Burgundy,awd,Gasoline,automatic,3.5L V6 24V MPFI SOHC,5FNYF18398B034831,34831,155603,4.6,4.3,4.6,4.6,4.4,4.8,PA,Dealer,15,20,17.5
2021,Honda,Ridgeline RTL,Used,38330,4.6,105,Modern Steel Metallic,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F56MB007938,031998A,16218,4.9,4.7,4.7,4.5,4.9,4.6,PA,Dealer,18,24,21
2019,Honda,Insight EX,Used,21000,4.9,1055,Black,fwd,Hybrid,automatic,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F5XKE018213,10053,44537,4.6,4.8,4.5,4.7,4.8,4.8,FL,Dealer,55,49,52
2018,Honda,Pilot LX,Used,23988,5,4630,Silver,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF5H15JB027323,C231579B,47970,4.7,4.6,4.7,4.5,4.6,4.7,FL,Dealer,19,27,23
2023,Honda,Civic Sport,New,26545,5,4630,Crystal Black Pearl,fwd,Gasoline,automatic,2.0L I4 16V GDI DOHC,19XFL2H87PE003745,H4905,3,4.6,4.8,4.7,4.6,4.8,4.7,NY,Dealer,29.35632184,36.75862069,33.05747126
2022,Honda,Pilot Special Edition,New,44205,5,24,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H29NB101928,H4880,3,5,5,5,5,5,5,NY,Dealer,19,26,22.5
2021,Honda,Ridgeline Sport,Used,36000,4.9,1696,Black,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F18MB000048,G45590,17854,4.9,4.7,4.7,4.5,4.9,4.6,NC,Dealer,18,24,21
2022,Honda,Pilot TrailSport,New,46500,5,8363,Platinum White Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB093204,H209766,7,5,5,5,5,5,5,NC,Dealer,19,25,22
2020,Honda,Pilot EX-L,Honda Certified,35981,4.2,1147,Platinum White Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H58LB017543,X16512,40097,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer,18,26,22
2015,Honda,Accord EX,Used,17978,4.8,192,Hematite Metallic,fwd,Gasoline,automatic,2.4L I4 16V GDI DOHC,1HGCR2F79FA104543,NW22P646B,78323,4.7,4.6,4.7,4.7,4.7,4.8,NY,Dealer,27,36,31.5
2023,Honda,CR-V EX,New,34250,4.4,663,Radiant Red Metallic,awd,Gasoline,cvt,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,7FARS4H49PE007805,HCPE007805,5,5,5,5,4,4,5,VA,Dealer,27,32,29.5
2010,Honda,CR-V EX,Used,9900,4.5,163,Taffeta White,awd,Gasoline,automatic,2.4L I4 16V MPFI DOHC,5J6RE4H52AL054331,4852K,142464,4.5,4.6,4.4,4.7,4.5,4.8,MD,Dealer,21,27,24
2018,Honda,Ridgeline Sport,Used,28590,4.8,47,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F11JB008830,14686H,62352,4.9,4.8,4.8,4.6,4.8,4.9,PA,Dealer,18,25,21.5
2017,Honda,Civic Type R Touring,Used,35885,4.6,433,Crystal Black Pearl,fwd,Gasoline,manual,2.0L I4 16V GDI DOHC Turbo,SHHFK8G73HU202624,A92826,47564,4.7,4.7,4.8,4.8,4.8,4.8,NY,Dealer,22,28,25
2022,Honda,Accord Sport SE,Used,31873,4.6,433,Blue,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,1HGCV1F41NA015527,HYU67576,5675,5,5,5,5,5,5,NY,Dealer,29,35,32
2022,Honda,Passport TrailSport,New,47265,5,1047,Crystal,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF8H68NB030624,H50211,22,5,5,4.9,5,4.9,5,PA,Dealer,19,24,21.5
2023,Honda,HR-V Sport,New,29150,4.6,25,Platinum White Pearl,awd,Gasoline,automatic,2.0L I4 16V GDI DOHC,3CZRZ2H51PM729716,H23069,2,4,5,4,5,5,5,MD,Dealer,26.17241379,31.44827586,28.81034483
2020,Honda,Pilot EX-L,Used,32983,4.6,24,Crystal Black Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF5H59LB027296,PLV15550,31338,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer,19,27,23
2023,Honda,Ridgeline RTL-E,New,48005,4.7,2504,Radiant Red Metallic II,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F77PB014080,123065,5,5,4.8,4.8,4.2,5,5,PA,Dealer,18.10909091,24.21818182,21.16363636
2023,Honda,Ridgeline RTL-E,New,46420,4.7,2504,Sonic Gray Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F75PB010514,123059,5,5,4.8,4.8,4.2,5,5,PA,Dealer,18.10909091,24.21818182,21.16363636
2023,Honda,Civic Sport,New,25745,4.4,124,Aegean Blue Metallic,fwd,Gasoline,automatic,2.0L I4 16V GDI DOHC,2HGFE2F53PH506911,40014-49,21,4.6,4.8,4.7,4.6,4.8,4.7,PA,Dealer,29.35632184,36.75862069,33.05747126
2022,Honda,Civic Sport,Honda Certified,23625,4.9,1600,NH 883,fwd,Gasoline,automatic,2.0L I4 16V GDI DOHC,2HGFE2F59NH506828,NH506828P,27005,4.6,4.9,4.4,4.6,4.6,4.7,NJ,Dealer,30,37,33.5
2023,Honda,Ridgeline RTL,New,45975,4.9,1600,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F57PB015986,PB015986,3,5,4.8,4.8,4.2,5,5,NJ,Dealer,17.825,24.075,20.95
2022,Honda,Passport TrailSport,Used,37000,4.9,1600,Lunar Silver Metallic,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF8H67NB002653,NB002653,2685,5,5,4.9,5,4.9,5,NJ,Dealer,19,24,21.5
2022,Honda,Civic Si Si,Used,32516,4.8,1486,Sonic Gray Pearl,fwd,Gasoline,manual,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,2HGFE1E55NH470745,74728A,8524,4.2,4,4.5,4.2,4.5,5,NJ,Dealer,27,37,32
2023,Honda,Civic Sport Touring,New,31645,5,7642,Crystal Black Pearl,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,19XFL1H89PE001926,PE001926A,40,4.6,4.9,4.4,4.6,4.6,4.7,NJ,Dealer,29.8,36.66666667,33.23333333
2021,Honda,CR-V Special Edition,Used,31998,4.9,114,White,awd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,5J6RW2H74ML026361,22602466,25563,4.9,4.8,4.8,4.8,4.9,4.9,NJ,Dealer,27,32,29.5
2022,Honda,HR-V Sport,New,25045,4.5,3416,Silver,fwd,Gasoline,automatic,1.8L I4 16V MPFI SOHC,3CZRU5H12NM729511,225915,5,3.8,3.2,3.6,3.6,4.2,4.2,NJ,Dealer,28,34,31
2022,Honda,Accord Sport 1.5T,New,30470,4.9,1187,Crystal Black Pearl,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,1HGCV1F3XNA093649,220594K,2,5,5,5,5,5,5,NY,Dealer,29,35,32
2016,Honda,Civic EX-L,Used,18850,4.8,23,Crystal Black Pearl,fwd,Gasoline,cvt,4 Cylinder Engine,19XFC1F72GE213173,12MP1002,68941,4.6,4.6,4.6,4.6,4.8,4.6,NY,Dealer,31,42,36.5
2023,Honda,Pilot Sport,New,42595,4.2,1312,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI DOHC,5FNYG1H35PB003555,23-0251,3,5,5,5,5,5,5,NY,Dealer,19.10945274,26.10447761,22.60696517
2020,Honda,Passport EX-L,Used,30977,4.9,4786,Gray,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF8H58LB000138,U35663T,26537,4.9,4.8,4.8,4.6,4.8,4.8,NY,Dealer,19,24,21.5
1997,Honda,Prelude,Used,16995,4.7,7,Black,fwd,Gasoline,manual,2.2L I4 16V MPFI DOHC,JHMBB6249VC002047,765887,79423,4.1,4.2,4.9,4.9,4.8,4.9,CT,Dealer,21.66666667,26.33333333,24
2005,Honda,CR-V EX,Used,9995,4.4,14,Gray,awd,Gasoline,automatic,2.4L I4 16V MPFI DOHC,SHSRD788X5U342667,A8321,120700,4.2,4.3,4.1,4.5,4.3,4.7,CT,Dealer,22,27,24.5
2022,Honda,Pilot TrailSport,New,46105,4.9,2133,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB073194,43819,17,5,5,5,5,5,5,HI,Dealer,19,25,22
2014,Honda,Accord Sport,Used,13500,4.7,6,Black,fwd,Gasoline,automatic,2.4L I4 16V GDI DOHC,1HGCR2F54EA045270,F2156,121400,4.6,4.6,4.6,4.6,4.7,4.8,MA,Dealer,26,34,30
2022,Honda,Accord Sport 1.5T,New,28000,4.6,1480,Gray,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,1HGCV1F31NA107616,NA107616,5,5,5,5,5,5,5,MA,Dealer,29,35,32
2018,Honda,Accord EX,Used,23460,4.8,92,Black,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,1HGCV1F46JA007451,49535,47339,4.8,4.8,4.7,4.7,4.8,4.8,MA,Dealer,30,38,34
2023,Honda,Civic Si Base,New,28851.69474,1.4,46,Rallye Red,fwd,Gasoline,manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E53PH471041,2230090,5,4.7,4.8,4.7,4.8,4.8,4.9,CA,Dealer,27.07407407,37.07407407,32.07407407
2023,Honda,Civic Si Base,New,34595,4.1,428,Crystal Black Pearl,fwd,Gasoline,manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E52PH471953,PH471953,4,4.7,4.8,4.7,4.8,4.8,4.9,CA,Dealer,27.07407407,37.07407407,32.07407407
2023,Honda,CR-V Hybrid Sport,New,34700,5,619,Platinum White Pearl,fwd,Hybrid,cvt,Gas/Electric I-4 2.0 L/122,2HKRS5H59PH705133,230232,0,5,3,4,4,5,5,CA,Dealer,43,36,39.5
2022,Honda,Accord Sport 1.5T,New,28970,4.8,1780,Platinum White Pearl,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,1HGCV1F33NA103969,NA103969,3,5,5,5,5,5,5,CA,Dealer,29,35,32
2023,Honda,Civic Si Base,New,29590,4.8,1780,Platinum White Pearl,fwd,Gasoline,manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E57PH470684,PH470684,3,4.7,4.8,4.7,4.8,4.8,4.9,CA,Dealer,27.07407407,37.07407407,32.07407407
2020,Honda,Odyssey EX,Used,30999,5,1085,Silver Metallic,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H55LB044471,19553,32491,4.8,4.8,4.7,4.6,4.7,4.7,CA,Dealer,19,28,23.5
2021,Honda,Accord Hybrid Touring,Used,33488,5,468,White,fwd,Hybrid,automatic,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F94MA012806,PJ1320A,23423,4.7,4.5,4.5,4.4,4.6,4.4,NV,Dealer,44,41,42.5
2022,Honda,Pilot Sport,New,42970,5,251,Crystal Black Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H34NB102770,40165,6,5,5,5,5,5,5,CA,Dealer,19,26,22.5
2016,Honda,Pilot EX,Used,20500,4.9,2286,White Diamond Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF5H30GB051894,NJ1165B,85682,4.7,4.6,4.5,4.4,4.6,4.6,AZ,Dealer,19,27,23
2021,Honda,Civic Sport,Used,22995,5,1492,Modern Steel Metallic,fwd,Gasoline,automatic,2.0L I4 16V MPFI DOHC,2HGFC2F8XMH529369,MH529369,34652,4.6,4.7,4.7,4.6,4.8,4.6,CA,Dealer,29,37,33
2018,Honda,Accord LX,Used,22995,4.4,152,Red,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,1HGCV1F14JA210523,M13032,27814,4.8,4.8,4.7,4.7,4.8,4.8,UT,Dealer,30,38,34
2017,Honda,Accord Sport SE,Used,22988,4.8,48,Black,fwd,Gasoline,automatic,2.4L I4 16V GDI DOHC,1HGCR2F12HA253360,253360,26270,4.8,4.8,4.8,4.8,4.8,4.9,ID,Dealer,26,34,30
2023,Honda,Odyssey Touring,New,45938,4.8,725,Sonic Gray Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H84PB026057,PB026057,5,5,5,4,4,4,5,OR,Dealer,19.05405405,27.97297297,23.51351351
2014,Honda,CR-V EX-L,Used,17496,4.8,725,Basque Red Pearl II,fwd,Gasoline,automatic,2.4L I4 16V MPFI DOHC,5J6RM3H77EL015738,EL015738P,69266,4.5,4.5,4.5,4.5,4.6,4.7,OR,Dealer,23,31,27
2021,Honda,Passport Touring,Used,39992,5,2694,Deep Scarlet Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF8H9XMB029290,D51230Z,2492,4.9,4.7,4.8,4.6,4.8,4.8,CO,Dealer,19,24,21.5
2022,Honda,Passport Elite,New,45911,4.7,790,Sonic Gray Pearl,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF8H09NB027128,224071,10,5,5,4.9,5,4.9,5,WA,Dealer,19,24,21.5
2022,Honda,Civic Sport,Honda Certified,27913,3.9,144,Meteorite Gray Metallic,fwd,Gasoline,automatic,2.0L I4 16V GDI DOHC,2HGFE2F57NH551668,P52079,15121,4.6,4.9,4.4,4.6,4.6,4.7,WA,Dealer,30,37,33.5
2013,Honda,Accord LX-S,Used,16999,4.5,182,Black,fwd,Gasoline,automatic,2.4L I4 16V GDI DOHC,1HGCT1B38DA016465,7702,87820,4.4,4.4,4.5,4.5,4.6,4.6,WA,Dealer,26,35,30.5
2023,Honda,Odyssey Elite,New,50420,4.8,2503,Platinum White Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H98PB035885,H3035885,0,5,5,4,4,4,5,TX,Dealer,19,28,23.5
2021,Honda,Passport EX-L,Used,31897,4.8,2700,Deep Scarlet Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF7H52MB015293,HL03294,8258,4.9,4.7,4.8,4.6,4.8,4.8,TX,Dealer,20,25,22.5
2017,Honda,Civic EX-T,Used,17999,4.8,15,Black,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,2HGFC1F38HH633489,633489,43650,4.7,4.7,4.8,4.8,4.8,4.8,TX,Dealer,32,42,37
2023,Honda,Civic Sport,New,26145,5,2291,Lunar Silver Metallic,fwd,Gasoline,automatic,2.0L I4 16V GDI DOHC,2HGFE2F52PH518192,PH518192,5,4.6,4.8,4.7,4.6,4.8,4.7,TX,Dealer,29.35632184,36.75862069,33.05747126
2018,Honda,Accord Sport 2.0T,Used,24500,5,349,Gray,fwd,Gasoline,automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F31JA016667,5920,71712,4.8,4.8,4.7,4.7,4.8,4.8,NE,Dealer,22,32,27
2023,Honda,Odyssey EX-L,New,42360,4.9,68,Platinum White Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H6XPB035666,S06036,10,5,5,4,4,4,5,IA,Dealer,18.93220339,27.80508475,23.36864407
2021,Honda,Pilot Elite,Used,43375,4.7,1362,Platinum White,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF6H05MB042048,A6006221,32665,4.9,4.8,4.8,4.7,4.7,4.8,MO,Dealer,19,26,22.5
2020,Honda,Pilot EX-L,Honda Certified,32375,4.7,1362,Platinum White,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNYF5H57LB015261,A6008751,37608,4.6,4.5,4.2,4.1,4.5,4.1,MO,Dealer,19,27,23
2020,Honda,Accord LX 1.5T,Honda Certified,25995,4.8,234,Platinum White Pearl,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,1HGCV1F13LA086568,10856HP,32257,4.8,4.8,4.8,4.8,4.9,4.9,MO,Dealer,30,38,34
2021,Honda,CR-V EX,Used,31000,4.2,6,Platinum White Pearl,awd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,2HKRW2H55MH606145,P1959,10338,4.9,4.8,4.8,4.8,4.9,4.9,MO,Dealer,27,32,29.5
2019,Honda,Odyssey EX-L,Honda Certified,36544,4.8,602,Crystal Black Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H7XKB092354,KB092354,22787,4.8,4.6,4.5,4.3,4.7,4.5,AR,Dealer,19,28,23.5
2016,Honda,CR-V EX,Used,22997,4.6,28,Blue,fwd,Gasoline,automatic,2.4L I4 16V GDI DOHC,2HKRM3H59GH569987,1380071943,46255,4.6,4.5,4.6,4.6,4.7,4.7,TX,Dealer,26,33,29.5
2019,Honda,Pilot Touring 8-Passenger,Honda Certified,35950,4.7,178,Crystal Black Pearl,awd,Gasoline,automatic,V6 Cylinder Engine,5FNYF6H99KB059768,22-1782A,81448,4.8,4.7,4.7,4.6,4.7,4.8,MO,Dealer,19,26,22.5
2019,Honda,Civic LX,Used,25950,4.9,20,White,fwd,Gasoline,automatic,2.0L I4 16V MPFI DOHC,2HGFC2F66KH571727,16611,41812,4.8,4.8,4.9,4.8,4.9,4.9,IA,Dealer,30,38,34
2019,Honda,Accord Hybrid EX,Used,24000,5,6749,Crystal Black,fwd,Hybrid,automatic,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F46KA002750,MDT9364A,61509,4.5,4.5,3.9,3.9,4.6,4.4,MO,Dealer,48,48,48
2016,Honda,Civic LX,Used,15999,4.2,173,Aegean Blue Metallic,fwd,Gasoline,automatic,2.0L I4 16V MPFI DOHC,19XFC2F58GE087681,P18973B,78757,4.6,4.6,4.6,4.6,4.8,4.6,MN,Dealer,31,41,36
2018,Honda,Accord Touring,Used,27215,4.3,967,Kona Coffee Metallic,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,1HGCV1F9XJA163911,1030527,20865,4.8,4.8,4.7,4.7,4.8,4.8,MN,Dealer,29,35,32
2022,Honda,Civic Sport,Honda Certified,28990,5,2352,Crystal Black Pearl,fwd,Gasoline,automatic,2.0L I4 16V GDI DOHC,2HGFE2F5XNH562129,N5384A,5165,4.6,4.9,4.4,4.6,4.6,4.7,MN,Dealer,30,37,33.5
2016,Honda,Civic EX-T,Used,16970,4.3,231,Black,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,2HGFC3B34GH355786,L7880,80885,4.6,4.6,4.6,4.6,4.8,4.6,MN,Dealer,31,41,36
2019,Honda,Civic EX,Honda Certified,21993,3.9,1075,Cosmic Blue Metallic,fwd,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,JHMFC1F37KX005259,L253231,41815,4.8,4.8,4.9,4.8,4.9,4.9,MN,Dealer,32,42,37
2020,Honda,HR-V LX,Used,21185,4.2,382,White,awd,Gasoline,automatic,1.8L I4 16V MPFI SOHC,3CZRU6H39LM723175,97879KRC,51917,4.7,4.8,4.7,4.8,4.8,4.7,IL,Dealer,27,31,29
2011,Honda,CR-V EX,Used,11000,4,212,Gray,fwd,Gasoline,automatic,2.4L I4 16V MPFI DOHC,5J6RE3H50BL006774,P779114A,113275,4.5,4.4,4.4,4.6,4.5,4.7,LA,Dealer,21,28,24.5
2015,Honda,Civic EX,Used,12539,4.1,214,Silver,fwd,Gasoline,automatic,1.8L I4 16V MPFI SOHC,19XFB2F89FE090276,87081A,121163,4.6,4.6,4.6,4.7,4.6,4.8,WI,Dealer,30,39,34.5
2023,Honda,HR-V EX-L,New,30645,4.8,1889,Milano Red,awd,Gasoline,automatic,2.0L I4 16V GDI DOHC,3CZRZ2H77PM728085,E10096,0,4,5,4,5,5,5,IL,Dealer,26,31.2,28.6
2023,Honda,Ridgeline RTL,New,40821,4.8,1732,Radiant Red Metallic II,awd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FPYK3F50PB008846,P1691,2,5,4.8,4.8,4.2,5,5,IL,Dealer,17.825,24.075,20.95
2019,Honda,Odyssey EX-L,Used,34950,4.6,766,Maroon,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H74KB074660,W5249,48486,4.8,4.6,4.5,4.3,4.7,4.5,IL,Dealer,19,28,23.5
2019,Honda,HR-V LX,Honda Certified,22595,4.7,739,Lunar Silver Metallic,fwd,Gasoline,automatic,1.8L I4 16V MPFI SOHC,3CZRU5H34KM702338,P5228,42121,4.6,4.6,4.4,4.6,4.8,4.7,IL,Dealer,28,34,31
2022,Honda,Odyssey Elite,Honda Certified,45995,4.7,739,Crystal Black Pearl,fwd,Gasoline,automatic,3.5L V6 24V GDI SOHC,5FNRL6H90NB057215,C17577A,17822,4.3,4.4,4.3,4.1,4.3,4.3,IL,Dealer,19,28,23.5
